,Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price
336,good,2,owner,36,49,married,yes,freelance,75,154.0,14000.0,0.0,850,1263
337,good,3,private,48,38,married,no,freelance,90,187.0,2500.0,750.0,1550,1600
338,bad,35,owner,48,52,married,no,fixed,60,135.0,5000.0,0.0,1200,1400
339,good,3,owner,48,37,widow,no,fixed,45,160.0,6000.0,3000.0,1000,1520
340,good,25,owner,60,42,married,no,fixed,60,133.0,9500.0,0.0,1500,1617
341,good,8,rent,60,54,married,no,freelance,173,230.0,5000.0,0.0,1100,1500
342,good,2,owner,60,30,married,no,fixed,60,154.0,3000.0,0.0,1000,1705
343,good,2,owner,30,26,married,no,fixed,60,50.0,3500.0,250.0,600,1292
344,good,17,owner,48,49,married,no,freelance,60,189.0,7000.0,0.0,1100,1294
345,good,3,owner,60,36,married,no,fixed,60,202.0,4600.0,1260.0,1400,1936
346,bad,4,parents,48,40,married,no,freelance,90,20.0,0.0,0.0,1850,2143
347,bad,0,owner,12,61,married,no,others,60,40.0,4000.0,0.0,170,1394
348,bad,2,rent,24,59,married,no,fixed,110,50.0,0.0,0.0,200,425
349,good,2,owner,48,49,married,no,fixed,45,125.0,4000.0,0.0,500,1600
350,good,30,rent,60,52,married,no,freelance,70,100.0,14500.0,0.0,1250,1563
351,good,11,owner,60,35,married,no,fixed,60,115.0,4000.0,75.0,1250,1284
352,bad,5,ignore,60,25,married,no,fixed,75,160.0,1000.0,0.0,890,990
353,good,14,owner,60,30,married,no,fixed,60,70.0,4000.0,2800.0,600,1125
354,good,8,owner,48,28,married,no,fixed,35,220.0,4000.0,0.0,1000,1267
355,bad,1,other,60,42,married,yes,freelance,45,0.0,0.0,0.0,1600,1780
356,good,1,owner,6,29,single,no,freelance,35,107.0,2000.0,0.0,300,1298
357,bad,6,owner,60,32,married,no,fixed,75,160.0,2200.0,600.0,1550,1600
358,good,9,owner,60,45,married,no,fixed,75,150.0,3000.0,0.0,1100,1340
359,good,0,owner,60,52,married,no,partime,45,0.0,10000.0,0.0,750,1244
360,bad,3,owner,60,26,married,no,partime,45,120.0,6100.0,1500.0,1000,1403
361,good,3,owner,60,33,married,yes,freelance,75,225.0,2000.0,0.0,1400,1980
362,good,1,parents,60,21,single,no,freelance,35,100.0,0.0,0.0,900,1290
363,bad,0,owner,36,34,married,no,partime,75,80.0,4500.0,300.0,600,1339
364,good,6,owner,60,27,single,no,fixed,35,208.0,6000.0,3300.0,1500,1559
365,bad,21,owner,60,44,married,no,fixed,90,105.0,1150.0,720.0,200,1078
366,good,17,owner,60,51,married,no,fixed,60,98.0,4000.0,0.0,860,1113
367,good,7,rent,18,33,married,no,fixed,113,532.0,0.0,0.0,1000,2290
368,good,10,owner,60,35,married,no,fixed,60,140.0,4000.0,0.0,1000,1578
369,good,2,owner,48,38,married,no,fixed,75,90.0,7000.0,2000.0,500,1039
370,good,0,rent,60,28,married,no,fixed,76,155.0,0.0,0.0,800,1218
371,good,2,owner,60,26,married,no,fixed,45,120.0,3500.0,0.0,300,1329
372,good,10,owner,36,34,married,no,fixed,90,159.0,3000.0,250.0,300,500
373,good,6,owner,60,27,married,no,fixed,45,122.0,2000.0,1000.0,1300,1384
374,bad,7,owner,60,32,married,no,partime,75,156.0,3500.0,0.0,1300,1553
375,good,18,owner,48,43,single,no,fixed,35,90.0,2500.0,0.0,1000,1626
376,good,3,owner,18,30,single,no,partime,35,130.0,5000.0,0.0,1100,1674
377,good,6,owner,18,42,married,no,freelance,90,45.0,4000.0,34.0,200,1500
378,good,0,rent,36,26,married,no,partime,72,118.0,1000.0,0.0,600,1421
379,bad,0,owner,24,20,single,no,others,60,152.0,2000.0,0.0,400,480
380,good,8,rent,48,24,single,no,fixed,49,135.0,0.0,0.0,1000,1274
381,good,4,rent,48,27,married,no,fixed,58,125.0,0.0,0.0,1200,1580
382,good,1,rent,36,35,married,no,freelance,66,208.0,4000.0,0.0,1000,1300
383,bad,1,parents,48,18,single,no,partime,35,81.0,0.0,0.0,1150,1314
384,good,3,owner,24,35,married,no,fixed,75,160.0,1800.0,0.0,200,957
385,good,10,rent,60,33,married,no,freelance,75,300.0,2700.0,0.0,1000,1500
386,good,8,private,36,39,married,no,fixed,60,135.0,4000.0,1500.0,1300,1504
387,good,20,parents,60,36,married,no,fixed,60,121.0,0.0,0.0,850,935
388,good,3,parents,48,29,single,no,fixed,35,145.0,0.0,0.0,1000,1028
389,bad,1,parents,48,23,single,no,fixed,35,165.0,0.0,0.0,1300,1440
390,good,19,owner,12,34,married,no,freelance,75,428.0,32000.0,0.0,500,1030
391,good,2,rent,48,57,married,no,others,68,233.0,0.0,0.0,1200,1366
392,bad,11,owner,60,38,married,yes,fixed,90,245.0,4000.0,0.0,1700,1768
393,bad,1,owner,36,52,married,yes,freelance,60,,100000.0,20000.0,1500,2340
394,bad,1,owner,48,42,married,yes,freelance,75,200.0,9000.0,4500.0,1400,1700
395,good,15,owner,60,44,married,no,freelance,60,42.0,10000.0,0.0,910,1450
396,good,10,owner,48,37,divorced,no,fixed,35,87.0,3500.0,450.0,500,1155
397,bad,1,private,48,34,married,yes,freelance,45,200.0,3000.0,1500.0,1000,1191
398,good,25,owner,12,43,married,no,freelance,75,250.0,100000.0,0.0,600,841
399,bad,4,rent,60,42,divorced,yes,fixed,70,350.0,0.0,0.0,2200,2441
400,bad,0,other,48,24,married,no,fixed,60,105.0,0.0,0.0,1200,1516
401,good,1,owner,60,36,single,no,freelance,60,100.0,4500.0,1500.0,400,1591
402,bad,2,parents,60,52,married,yes,freelance,75,160.0,5000.0,0.0,1350,1999
403,good,16,parents,60,34,single,no,freelance,35,0.0,12000.0,0.0,1200,1336
404,bad,0,rent,36,34,separated,no,fixed,49,140.0,0.0,0.0,1150,1600
405,good,16,parents,60,31,married,no,fixed,45,160.0,0.0,0.0,1400,1850
406,good,8,owner,60,36,married,no,freelance,75,148.0,2600.0,0.0,1400,1775
407,good,20,parents,36,50,married,no,freelance,45,113.0,20000.0,0.0,700,1224
408,good,5,parents,60,33,married,no,fixed,45,97.0,0.0,0.0,1500,1663
409,good,20,owner,60,54,married,no,fixed,60,107.0,1500.0,0.0,1250,1500
410,bad,5,rent,60,40,married,yes,fixed,66,206.0,0.0,0.0,1900,2225
411,good,1,owner,60,29,married,no,fixed,45,275.0,6000.0,1810.0,1600,1930
412,good,3,owner,60,31,married,no,fixed,45,176.0,4500.0,2500.0,1400,1607
413,good,2,rent,36,32,married,no,fixed,63,175.0,0.0,0.0,1000,1230
414,good,3,owner,24,51,married,no,fixed,45,223.0,20000.0,0.0,1400,1581
415,good,7,rent,60,31,married,no,fixed,67,70.0,0.0,0.0,790,1072
416,bad,9,rent,36,46,married,no,fixed,84,87.0,0.0,0.0,1200,1471
417,bad,1,owner,60,35,married,no,freelance,90,42.0,5000.0,100.0,500,1300
418,good,14,parents,60,33,single,no,fixed,35,60.0,0.0,0.0,1150,1192
419,good,6,other,48,25,single,no,fixed,35,300.0,0.0,0.0,2400,2700
420,good,0,other,36,31,married,no,fixed,75,144.0,0.0,0.0,450,500
421,bad,15,rent,36,43,married,no,freelance,75,0.0,15000.0,2000.0,1100,1720
422,good,2,parents,48,30,married,no,fixed,60,180.0,0.0,0.0,1350,1770
423,bad,1,rent,48,40,married,no,others,82,69.0,0.0,0.0,1100,1197
424,good,12,rent,60,37,married,yes,fixed,86,110.0,0.0,0.0,700,950
425,bad,1,parents,36,22,single,yes,partime,35,50.0,0.0,0.0,425,450
426,bad,0,parents,60,24,single,yes,partime,35,86.0,0.0,0.0,1400,1707
427,good,11,owner,36,27,married,no,fixed,60,172.0,7000.0,0.0,900,1201
428,bad,9,rent,60,32,married,yes,freelance,71,109.0,0.0,0.0,1135,1355
429,good,13,owner,60,43,married,no,fixed,60,95.0,3000.0,0.0,890,1196
430,good,29,rent,60,57,married,no,fixed,80,203.0,0.0,0.0,1100,1297
431,bad,33,owner,48,59,married,yes,fixed,45,114.0,10000.0,0.0,1200,1420
432,good,3,rent,48,60,widow,no,freelance,54,186.0,0.0,0.0,850,1036
433,good,0,rent,60,25,single,no,fixed,51,155.0,0.0,0.0,800,1201
434,good,5,parents,60,28,married,no,fixed,60,195.0,1800.0,0.0,1000,1527
435,bad,3,owner,60,40,married,no,freelance,75,246.0,2500.0,0.0,1300,1500
436,good,21,rent,48,36,married,no,fixed,86,113.0,0.0,0.0,950,1057
437,good,6,owner,48,27,married,no,freelance,60,290.0,4300.0,900.0,1500,2127
438,bad,1,other,48,33,married,yes,freelance,75,0.0,0.0,0.0,1000,2218
439,good,25,owner,60,44,married,no,fixed,45,125.0,2500.0,0.0,1200,1570
440,good,5,rent,24,34,married,no,freelance,95,199.0,0.0,0.0,250,650
441,good,1,owner,60,28,married,no,fixed,45,133.0,5000.0,9000.0,700,1175
442,good,1,owner,60,39,married,no,fixed,60,210.0,2000.0,0.0,700,825
443,bad,2,other,48,47,single,yes,freelance,35,0.0,0.0,0.0,2150,2152
444,good,11,owner,60,28,married,no,fixed,45,78.0,4000.0,0.0,850,978
445,good,1,rent,36,37,divorced,no,partime,55,200.0,15000.0,0.0,1100,1650
446,good,0,parents,60,20,married,no,freelance,45,100.0,0.0,0.0,1850,2150
447,bad,2,rent,48,36,married,no,fixed,85,95.0,0.0,0.0,1340,1771
448,good,5,rent,48,28,married,no,fixed,63,183.0,0.0,0.0,1100,1615
449,good,2,parents,24,20,single,no,fixed,35,43.0,0.0,0.0,450,994
450,good,7,private,60,32,married,no,fixed,75,120.0,3000.0,3000.0,870,1147
451,bad,3,parents,60,19,single,no,freelance,45,198.0,2500.0,0.0,1100,1194
452,bad,2,rent,36,21,single,no,fixed,45,100.0,0.0,0.0,700,825
453,good,3,rent,36,23,single,no,fixed,50,150.0,0.0,0.0,1000,1128
454,good,10,owner,36,47,married,no,fixed,60,133.0,3000.0,0.0,360,360
455,good,10,owner,48,37,widow,no,others,45,110.0,3000.0,0.0,500,1190
456,good,10,owner,60,51,married,no,fixed,60,202.0,2000.0,0.0,1400,1580
457,good,1,private,24,31,married,no,fixed,60,140.0,2000.0,500.0,1100,1600
458,good,4,owner,60,49,married,no,fixed,45,123.0,5000.0,0.0,1450,1735
459,good,2,owner,60,27,married,no,fixed,45,275.0,8000.0,4500.0,1500,2178
460,bad,3,private,60,34,married,yes,fixed,75,200.0,2500.0,0.0,1350,1589
461,good,6,owner,60,28,single,no,freelance,35,0.0,7000.0,800.0,1500,1828
462,bad,0,owner,48,29,separated,no,fixed,35,55.0,4000.0,0.0,757,1566
463,good,1,owner,60,51,married,no,others,45,105.0,3000.0,0.0,1200,1250
464,good,15,owner,60,34,married,no,fixed,75,146.0,5000.0,0.0,1400,1626
465,good,10,owner,60,42,married,yes,fixed,75,100.0,6000.0,1500.0,1350,1414
466,bad,2,rent,60,46,separated,no,fixed,49,136.0,0.0,0.0,1500,1687
467,good,8,owner,60,40,married,no,fixed,60,90.0,4500.0,0.0,1100,1638
468,good,4,owner,60,32,married,no,freelance,60,0.0,6000.0,0.0,1100,1296
469,good,7,owner,60,26,married,no,fixed,60,116.0,3000.0,0.0,1400,1460
470,good,17,owner,36,31,married,no,fixed,75,128.0,7000.0,4800.0,700,1400
471,good,10,owner,54,47,married,no,fixed,60,105.0,3000.0,0.0,850,911
472,good,6,owner,30,45,married,no,fixed,90,125.0,3000.0,0.0,1050,1559
473,good,0,other,60,26,married,no,partime,45,68.0,0.0,0.0,1200,1315
474,good,1,owner,36,41,married,no,fixed,75,400.0,5500.0,0.0,1800,2600
475,good,6,owner,48,31,married,no,fixed,60,251.0,3000.0,400.0,1000,1208
476,good,2,rent,60,23,single,no,fixed,58,225.0,0.0,0.0,800,975
477,good,2,parents,60,34,single,no,fixed,35,140.0,0.0,0.0,1200,1274
478,good,15,owner,48,34,separated,no,freelance,45,0.0,5000.0,0.0,900,1197
479,good,7,rent,60,38,married,no,freelance,107,320.0,1500.0,0.0,1050,1092
480,good,0,owner,36,55,married,yes,freelance,45,0.0,16000.0,0.0,900,1100
481,good,1,rent,60,54,married,no,others,54,87.0,8000.0,0.0,1000,1202
482,bad,2,parents,54,24,single,yes,freelance,35,0.0,0.0,0.0,1800,2646
483,bad,15,owner,60,37,married,no,others,90,90.0,5000.0,1800.0,1500,1816
484,bad,0,rent,60,43,married,no,freelance,75,0.0,0.0,0.0,1400,1700
485,good,2,parents,48,26,married,no,fixed,60,110.0,10000.0,0.0,1300,1700
486,good,20,owner,54,59,married,no,freelance,60,87.0,3500.0,0.0,500,984
487,good,30,rent,60,54,married,no,fixed,54,93.0,0.0,0.0,1000,1387
488,good,12,owner,48,27,married,yes,fixed,45,110.0,5000.0,1300.0,450,1636
489,good,2,rent,60,28,single,no,fixed,43,81.0,0.0,0.0,1000,1135
490,bad,3,owner,60,53,married,no,fixed,45,98.0,3500.0,0.0,1350,1453
491,good,7,owner,60,48,married,no,freelance,60,155.0,4500.0,0.0,1400,1500
492,good,4,owner,48,30,married,no,fixed,60,167.0,3500.0,1000.0,800,1350
493,good,14,private,60,28,married,no,fixed,60,190.0,18000.0,0.0,1850,2247
494,good,10,owner,60,34,married,no,fixed,75,110.0,2500.0,300.0,1150,1367
495,bad,3,owner,60,33,separated,no,freelance,35,0.0,6000.0,0.0,950,950
496,bad,12,rent,60,55,married,yes,fixed,62,170.0,0.0,0.0,1800,2154
497,bad,20,owner,36,40,single,yes,freelance,35,0.0,8500.0,400.0,750,1100
498,good,5,parents,60,28,single,no,fixed,35,70.0,0.0,0.0,900,1492
499,bad,2,owner,60,31,single,no,fixed,35,55.0,7500.0,0.0,800,1351
500,bad,30,parents,60,56,married,no,fixed,45,80.0,10000.0,0.0,1500,2040
501,good,3,owner,60,38,married,yes,partime,75,81.0,4000.0,0.0,1000,1037
502,bad,0,other,48,25,single,no,fixed,35,139.0,0.0,0.0,1200,1202
503,good,0,rent,48,35,married,no,fixed,66,206.0,0.0,0.0,1500,1683
504,bad,5,other,24,41,separated,no,freelance,35,0.0,0.0,0.0,500,1000
505,good,3,parents,48,31,single,no,fixed,35,120.0,0.0,0.0,1000,1100
506,good,30,other,48,52,married,no,freelance,90,300.0,12000.0,0.0,1700,1734
507,good,13,private,60,33,married,no,fixed,75,224.0,7000.0,0.0,1600,1604
508,good,0,rent,60,30,married,no,fixed,68,80.0,0.0,0.0,1000,1330
509,bad,3,owner,60,37,married,no,partime,90,166.0,3000.0,0.0,800,877
510,good,0,owner,36,54,married,no,partime,60,110.0,11500.0,0.0,1100,1759
511,bad,7,parents,48,32,married,yes,fixed,45,161.0,0.0,0.0,970,1564
512,good,4,owner,60,23,married,no,fixed,45,80.0,4000.0,0.0,1100,1306
513,good,10,owner,24,39,married,no,fixed,75,150.0,3000.0,0.0,500,1108
514,bad,1,rent,36,28,single,no,freelance,52,170.0,0.0,0.0,350,1500
515,good,2,parents,60,43,married,no,fixed,45,100.0,0.0,0.0,1500,1645
516,good,30,rent,60,50,married,no,freelance,68,225.0,10000.0,0.0,1300,1500
517,good,3,rent,60,41,married,yes,fixed,77,166.0,0.0,0.0,2200,2625
518,good,0,parents,36,27,single,no,fixed,45,200.0,5000.0,0.0,800,1456
519,good,10,owner,42,25,married,no,fixed,45,110.0,3000.0,0.0,1500,2178
520,good,4,rent,36,35,single,no,fixed,46,110.0,0.0,0.0,1000,1642
521,good,1,owner,60,31,married,no,partime,45,160.0,4000.0,300.0,1200,1265
522,good,13,parents,36,43,single,no,fixed,35,204.0,0.0,0.0,200,325
523,bad,4,parents,60,28,married,no,partime,45,135.0,0.0,0.0,1350,1471
524,good,1,parents,48,22,single,no,freelance,45,158.0,0.0,0.0,260,1440
525,good,8,owner,60,42,married,yes,freelance,75,290.0,10000.0,0.0,1200,2140
526,good,14,owner,60,41,married,no,fixed,60,100.0,6000.0,0.0,450,1377
527,good,6,owner,60,29,married,no,fixed,60,115.0,6000.0,2000.0,1250,1780
528,good,1,owner,18,27,married,no,partime,45,149.0,2000.0,0.0,700,818
529,good,16,owner,60,32,married,yes,fixed,75,143.0,4000.0,0.0,650,1017
530,good,10,parents,36,27,married,yes,fixed,60,150.0,0.0,0.0,1000,1788
531,good,11,parents,48,37,single,no,fixed,35,199.0,10000.0,0.0,1100,1212
532,good,40,rent,36,59,married,no,fixed,59,142.0,0.0,0.0,1000,1800
533,bad,13,owner,54,52,married,no,fixed,75,80.0,4000.0,0.0,1300,1394
534,bad,7,rent,36,25,married,no,fixed,69,93.0,0.0,0.0,250,400
535,good,3,parents,36,24,separated,no,fixed,45,113.0,0.0,0.0,850,940
536,good,13,parents,48,51,married,no,fixed,45,92.0,3000.0,500.0,1220,1433
537,good,7,owner,36,39,married,no,freelance,75,205.0,4000.0,0.0,1300,1439
538,good,7,owner,60,33,single,no,fixed,35,210.0,6000.0,0.0,1700,2414
539,good,4,owner,24,31,married,no,fixed,60,256.0,3000.0,0.0,600,1571
540,good,5,rent,36,30,married,no,freelance,101,260.0,0.0,0.0,1000,1500
541,good,7,owner,60,24,married,no,fixed,45,106.0,2500.0,0.0,1200,1258
542,good,10,owner,48,31,married,no,fixed,60,160.0,4500.0,0.0,450,1403
543,good,16,owner,60,39,married,no,fixed,60,148.0,3500.0,0.0,750,1346
544,good,2,owner,36,42,married,no,fixed,75,220.0,3500.0,0.0,1500,2195
545,good,6,owner,36,37,married,no,freelance,75,63.0,4000.0,50.0,800,1637
546,good,3,owner,36,38,married,no,fixed,75,106.0,8500.0,0.0,2375,2375
547,bad,16,owner,60,42,married,no,fixed,75,81.0,3500.0,0.0,870,873
548,bad,1,parents,60,23,single,no,fixed,35,100.0,0.0,0.0,1210,1450
549,bad,0,other,60,40,married,yes,fixed,75,260.0,2500.0,0.0,1500,1607
550,good,12,owner,24,36,married,no,fixed,60,243.0,6000.0,0.0,600,1376
551,good,1,rent,60,27,single,no,fixed,44,88.0,0.0,0.0,1000,1092
552,good,40,owner,24,60,married,no,freelance,75,186.0,8000.0,0.0,900,1307
553,good,30,owner,48,45,married,no,fixed,75,105.0,10000.0,2400.0,830,1128
554,good,5,owner,48,65,married,no,freelance,75,80.0,30000.0,2000.0,700,1698
555,good,10,private,60,40,married,no,fixed,60,154.0,1500.0,0.0,825,1075
556,bad,13,rent,60,40,separated,no,freelance,64,35.0,2500.0,0.0,1920,1920
557,good,3,rent,48,33,married,no,fixed,66,63.0,2000.0,0.0,800,1298
558,bad,0,other,36,28,married,yes,others,45,297.0,8000.0,0.0,1360,1362
559,bad,1,rent,60,33,married,no,fixed,91,161.0,0.0,0.0,1700,1770
560,good,25,owner,36,51,separated,no,freelance,35,200.0,5000.0,0.0,1700,2022
561,good,11,private,48,31,married,no,fixed,45,140.0,4000.0,0.0,700,1225
562,good,7,owner,12,36,married,no,fixed,90,125.0,20000.0,0.0,375,724
563,good,4,parents,24,23,single,no,fixed,35,78.0,3000.0,0.0,500,1346
564,bad,5,other,60,33,single,no,fixed,35,57.0,0.0,0.0,1000,1415
565,good,31,rent,60,51,married,yes,fixed,135,300.0,0.0,0.0,1000,1380
566,bad,0,other,60,31,married,no,freelance,60,0.0,0.0,0.0,1400,1500
567,good,10,owner,36,32,married,no,freelance,75,202.0,2100.0,0.0,900,900
568,good,16,owner,48,50,married,no,fixed,90,175.0,21500.0,1950.0,1100,1639
569,good,19,owner,36,52,married,no,freelance,45,150.0,15000.0,0.0,1420,2220
570,good,0,parents,60,34,single,no,others,45,158.0,2000.0,0.0,1020,1600
571,bad,3,other,36,25,single,no,fixed,45,0.0,0.0,0.0,900,1270
572,good,1,owner,48,28,married,no,partime,45,123.0,4000.0,1978.0,1100,1556
573,bad,1,rent,48,36,married,no,freelance,88,125.0,0.0,0.0,1500,1878
574,bad,0,owner,60,27,married,no,partime,45,113.0,3000.0,1500.0,1200,1532
575,good,2,owner,24,26,married,yes,freelance,45,167.0,4000.0,0.0,340,900
576,bad,4,rent,36,24,married,yes,fixed,75,148.0,0.0,0.0,900,1100
577,bad,0,private,60,47,married,no,partime,75,156.0,2000.0,200.0,600,1556
578,good,13,owner,48,40,married,no,fixed,60,123.0,4000.0,0.0,900,1054
579,bad,1,owner,60,42,married,no,partime,120,143.0,5500.0,2000.0,1160,1285
580,bad,17,rent,48,52,married,no,fixed,93,180.0,0.0,0.0,1200,1338
581,bad,0,other,60,26,single,no,others,35,0.0,0.0,0.0,1200,1571
582,good,5,rent,36,45,married,no,others,90,150.0,10000.0,0.0,1100,1556
583,good,17,owner,60,47,married,no,fixed,60,92.0,4500.0,0.0,1100,1194
584,good,8,owner,60,25,married,no,fixed,45,139.0,4000.0,1300.0,1450,1556
585,good,0,owner,60,50,married,no,fixed,75,250.0,15500.0,0.0,1000,1989
586,good,5,owner,6,44,married,no,fixed,75,315.0,13000.0,0.0,500,2624
587,bad,8,owner,36,48,married,yes,fixed,35,121.0,3000.0,0.0,400,925
588,good,3,owner,48,19,single,no,fixed,35,180.0,4000.0,0.0,800,1128
589,good,18,owner,48,48,married,yes,fixed,105,129.0,3000.0,0.0,780,2220
590,good,22,owner,60,46,married,no,fixed,90,214.0,8000.0,0.0,1120,1395
591,good,12,owner,60,50,married,no,fixed,45,99.0,5000.0,0.0,1100,1137
592,good,12,parents,36,30,married,no,freelance,75,110.0,0.0,0.0,800,875
593,bad,13,private,60,30,married,yes,fixed,75,85.0,3500.0,0.0,1100,1417
594,good,3,owner,18,39,married,yes,fixed,90,138.0,7000.0,0.0,500,700
595,good,1,owner,60,27,married,no,fixed,60,93.0,4000.0,0.0,1000,1207
596,good,29,owner,60,52,married,no,fixed,75,100.0,3000.0,0.0,1100,1268
597,good,1,rent,48,42,married,no,freelance,76,160.0,0.0,0.0,1200,1326
598,bad,3,other,36,22,married,no,fixed,45,215.0,0.0,0.0,1470,1480
599,good,23,parents,60,43,single,no,fixed,35,90.0,3500.0,0.0,1050,1228
600,good,20,owner,36,36,married,no,fixed,90,464.0,5000.0,0.0,2000,2168
601,good,5,private,60,23,married,no,fixed,35,167.0,7000.0,2160.0,1650,2100
602,good,3,rent,60,40,married,no,fixed,84,86.0,0.0,0.0,1000,1197
603,bad,1,private,24,50,married,no,freelance,60,125.0,5000.0,3000.0,360,510
604,good,15,owner,36,52,married,no,fixed,105,274.0,8000.0,0.0,300,325
605,good,10,owner,36,38,married,no,fixed,75,135.0,5500.0,1440.0,690,1000
606,bad,0,parents,48,35,married,yes,fixed,60,300.0,0.0,0.0,1400,1748
607,bad,9,owner,60,34,married,yes,freelance,75,300.0,4000.0,300.0,1000,1392
608,good,9,rent,60,34,married,no,fixed,103,128.0,0.0,0.0,500,820
609,good,25,owner,18,49,married,no,freelance,90,90.0,4000.0,0.0,300,1275
610,bad,19,owner,60,37,single,yes,fixed,35,115.0,10000.0,6000.0,1500,1758
611,good,10,rent,60,33,married,no,fixed,56,107.0,0.0,0.0,600,1250
612,good,10,owner,60,34,married,no,freelance,75,300.0,11000.0,0.0,1000,1560
613,good,10,owner,48,42,married,no,freelance,105,230.0,30000.0,5000.0,1200,1570
614,good,4,owner,24,32,married,no,fixed,45,122.0,4000.0,1.0,500,1045
615,good,1,parents,36,19,single,no,partime,35,43.0,0.0,0.0,425,500
616,good,1,owner,48,45,married,no,freelance,90,250.0,4000.0,0.0,1700,1800
617,good,19,parents,12,41,married,no,freelance,90,190.0,500.0,0.0,500,1600
618,good,6,owner,60,25,married,no,freelance,45,100.0,3500.0,2500.0,950,1177
619,good,2,rent,48,19,single,no,freelance,60,246.0,20500.0,0.0,1370,1371
620,bad,11,rent,36,59,married,no,fixed,69,85.0,0.0,0.0,850,1100
621,good,20,rent,36,56,married,yes,fixed,77,173.0,0.0,0.0,1100,1256
622,good,18,rent,48,42,married,yes,freelance,75,150.0,0.0,0.0,1000,1469
623,bad,0,parents,60,38,married,no,partime,90,86.0,5000.0,0.0,1600,1682
624,good,0,parents,60,22,single,no,partime,45,183.0,4000.0,0.0,1150,1150
625,bad,1,rent,36,44,separated,no,others,55,100.0,0.0,0.0,675,675
626,good,1,owner,60,31,married,no,fixed,60,94.0,2500.0,0.0,900,1236
627,good,25,owner,48,49,married,no,fixed,60,150.0,6000.0,0.0,650,1265
628,good,15,rent,60,55,married,no,freelance,74,140.0,0.0,0.0,1000,1204
629,bad,21,rent,60,55,widow,no,fixed,56,107.0,0.0,0.0,1100,1353
630,good,10,private,36,38,married,yes,fixed,60,117.0,4030.0,0.0,950,1330
631,good,12,owner,60,60,married,no,fixed,60,230.0,12000.0,0.0,950,1200
632,bad,10,rent,60,58,divorced,no,freelance,82,470.0,0.0,0.0,1350,1488
633,good,20,other,36,39,married,no,fixed,60,102.0,0.0,0.0,650,1695
634,good,10,owner,60,34,married,no,fixed,75,210.0,6000.0,0.0,900,1547
635,good,1,parents,60,21,single,no,partime,35,42.0,0.0,0.0,1100,1112
636,good,5,rent,60,37,single,no,fixed,48,130.0,0.0,0.0,600,1062
637,bad,2,private,48,25,married,no,partime,45,90.0,3000.0,2000.0,800,1567
638,good,15,parents,36,39,single,no,fixed,60,120.0,0.0,0.0,900,900
639,good,1,parents,60,22,married,no,fixed,60,117.0,0.0,0.0,1100,1280
640,good,11,owner,30,35,married,no,fixed,75,160.0,4000.0,0.0,700,1340
